Customer ID,Totalexpenses,Frequency,LastInvoiceDate,Recency,Cluster,Cluster_Label
15751.0,800.24,9,2010-09-05 12:44:00,460,2,Mid-Tier Customer
15752.0,3669.54,9,2011-10-31 11:37:00,39,1,Loyal High-Value
15753.0,79.2,1,2011-02-08 12:41:00,304,3,Lost or Dormant
15754.0,2773.51,9,2011-10-19 14:40:00,50,1,Loyal High-Value
15756.0,475.9,4,2011-10-09 13:30:00,60,0,Occasional Shopper
15757.0,2775.51,6,2011-10-05 12:14:00,65,2,Mid-Tier Customer
15758.0,188.25,1,2011-11-15 10:48:00,24,0,Occasional Shopper
15759.0,830.9300000000001,7,2011-05-05 15:13:00,217,2,Mid-Tier Customer
15761.0,143.05,1,2010-09-23 09:33:00,442,3,Lost or Dormant
15762.0,568.15,2,2011-10-05 16:15:00,64,0,Occasional Shopper
15763.0,898.07,2,2011-11-08 09:44:00,31,0,Occasional Shopper
15764.0,4409.45,8,2011-09-12 17:58:00,87,1,Loyal High-Value
15765.0,307.03,1,2010-02-11 10:25:00,666,3,Lost or Dormant
15766.0,586.86,3,2011-10-06 17:03:00,63,0,Occasional Shopper
15770.0,235.05,1,2010-04-06 11:47:00,612,3,Lost or Dormant
15771.0,974.29,3,2010-04-14 13:56:00,603,3,Lost or Dormant
15772.0,280.88,1,2010-10-17 13:33:00,417,3,Lost or Dormant
15773.0,738.2,2,2011-12-04 12:48:00,5,0,Occasional Shopper
15774.0,908.07,6,2011-10-02 12:04:00,68,2,Mid-Tier Customer
15775.0,132.8,2,2011-04-08 12:56:00,244,0,Occasional Shopper
15776.0,241.62,1,2011-07-29 13:46:00,132,0,Occasional Shopper
15777.0,1395.4099999999999,7,2011-04-12 16:43:00,240,2,Mid-Tier Customer
15778.0,219.0,1,2010-10-04 15:10:00,430,3,Lost or Dormant
15779.0,88.53,2,2010-09-02 16:40:00,462,3,Lost or Dormant
15780.0,439.58,3,2011-06-09 12:01:00,183,0,Occasional Shopper
15781.0,327.61,3,2011-11-14 14:57:00,24,0,Occasional Shopper
15782.0,3924.1,4,2011-11-30 10:49:00,9,1,Loyal High-Value
15783.0,246.3,1,2011-11-29 09:50:00,10,0,Occasional Shopper
15784.0,752.18,2,2010-08-29 10:38:00,467,3,Lost or Dormant
15787.0,947.63,3,2011-11-13 14:55:00,25,0,Occasional Shopper
15788.0,221.82999999999998,1,2010-07-19 12:48:00,508,3,Lost or Dormant
15789.0,1704.81,6,2010-12-16 14:35:00,357,2,Mid-Tier Customer
15790.0,220.85,1,2011-11-29 14:53:00,9,0,Occasional Shopper
15791.0,3257.51,5,2011-10-27 10:14:00,43,2,Mid-Tier Customer
15792.0,826.89,2,2010-11-05 08:21:00,399,3,Lost or Dormant
15793.0,1954.3700000000001,8,2011-11-25 09:31:00,14,2,Mid-Tier Customer
15794.0,703.8000000000001,2,2009-12-03 13:04:00,735,3,Lost or Dormant
15795.0,1617.38,8,2011-07-13 10:43:00,149,2,Mid-Tier Customer
15797.0,2396.28,5,2011-08-18 17:04:00,112,2,Mid-Tier Customer
15798.0,1322.45,3,2010-08-04 09:13:00,492,3,Lost or Dormant
15799.0,1227.32,4,2011-09-25 12:46:00,75,2,Mid-Tier Customer
15800.0,1186.1,7,2011-08-24 14:23:00,106,2,Mid-Tier Customer
15801.0,1000.15,3,2011-10-24 13:52:00,45,0,Occasional Shopper
15803.0,1792.86,4,2011-10-19 14:56:00,50,2,Mid-Tier Customer
15804.0,3960.65,13,2011-12-09 12:31:00,0,1,Loyal High-Value
15806.0,751.88,3,2011-10-24 14:35:00,45,0,Occasional Shopper
15807.0,1717.32,5,2011-10-20 14:10:00,49,2,Mid-Tier Customer
15809.0,1263.04,7,2011-11-03 16:40:00,35,2,Mid-Tier Customer
15810.0,2390.38,8,2011-09-22 09:38:00,78,2,Mid-Tier Customer
15811.0,3313.28,7,2011-11-17 15:31:00,21,1,Loyal High-Value
15812.0,3353.42,12,2011-08-24 14:19:00,106,1,Loyal High-Value
15813.0,1282.9099999999999,2,2011-05-16 08:13:00,207,0,Occasional Shopper
15814.0,2604.44,6,2011-11-23 08:17:00,16,2,Mid-Tier Customer
15815.0,1945.98,5,2011-10-07 12:42:00,63,2,Mid-Tier Customer
15816.0,137.5,2,2010-06-15 13:36:00,541,3,Lost or Dormant
15817.0,2269.42,3,2010-10-15 11:07:00,420,2,Mid-Tier Customer
15818.0,330.3,1,2010-04-30 12:58:00,587,3,Lost or Dormant
15819.0,3737.39,10,2011-10-21 14:50:00,48,1,Loyal High-Value
15820.0,169.29999999999998,1,2011-01-24 12:00:00,319,3,Lost or Dormant
15821.0,551.21,2,2011-10-26 15:48:00,43,0,Occasional Shopper
15822.0,1746.56,6,2011-12-06 14:50:00,2,2,Mid-Tier Customer
15823.0,3533.07,2,2009-12-10 18:03:00,728,3,Lost or Dormant
15824.0,860.94,2,2010-09-12 13:20:00,452,3,Lost or Dormant
15825.0,406.41999999999996,1,2011-06-20 13:27:00,171,0,Occasional Shopper
15826.0,2435.78,4,2011-10-14 16:05:00,55,2,Mid-Tier Customer
15828.0,793.87,1,2010-11-29 16:41:00,374,3,Lost or Dormant
15829.0,488.46,2,2011-09-01 16:45:00,98,0,Occasional Shopper
15830.0,540.0,1,2011-11-02 10:40:00,37,0,Occasional Shopper
15831.0,677.77,3,2011-10-12 13:14:00,57,0,Occasional Shopper
15832.0,774.39,1,2011-03-30 15:29:00,253,0,Occasional Shopper
15833.0,44.7,1,2009-12-02 11:59:00,737,3,Lost or Dormant
15834.0,3626.71,7,2011-09-30 14:41:00,69,1,Loyal High-Value
15835.0,874.79,4,2011-10-26 15:47:00,43,0,Occasional Shopper
15836.0,137.37,1,2011-10-20 17:13:00,49,0,Occasional Shopper
15837.0,738.46,2,2011-10-06 09:01:00,64,0,Occasional Shopper
15839.0,1024.65,3,2011-11-06 13:54:00,32,0,Occasional Shopper
15840.0,348.6,2,2011-10-12 09:08:00,58,0,Occasional Shopper
15841.0,2446.61,9,2011-09-28 12:15:00,72,1,Loyal High-Value
15842.0,533.8,2,2010-11-11 14:08:00,392,3,Lost or Dormant
15843.0,93.45000000000002,1,2011-02-09 10:19:00,303,3,Lost or Dormant
15844.0,130.73999999999998,1,2011-10-24 15:19:00,45,0,Occasional Shopper
15845.0,4258.46,11,2011-11-22 09:42:00,17,1,Loyal High-Value
15846.0,101.97,1,2010-11-19 14:40:00,384,3,Lost or Dormant
15847.0,788.54,5,2011-11-01 14:41:00,37,0,Occasional Shopper
15848.0,124.59,1,2010-03-28 10:54:00,621,3,Lost or Dormant
15850.0,934.01,6,2011-11-20 14:14:00,18,2,Mid-Tier Customer
15851.0,97.17999999999999,1,2010-07-01 12:34:00,526,3,Lost or Dormant
15852.0,231.76,3,2011-06-06 11:22:00,186,0,Occasional Shopper
15853.0,110.8,1,2011-10-19 10:38:00,51,0,Occasional Shopper
15855.0,951.92,6,2011-07-26 10:20:00,136,2,Mid-Tier Customer
15857.0,555.48,2,2011-11-21 12:18:00,18,0,Occasional Shopper
15858.0,3544.28,13,2011-11-24 12:48:00,15,1,Loyal High-Value
15859.0,438.46,1,2010-10-03 12:52:00,431,3,Lost or Dormant
15861.0,3711.0,12,2011-11-27 15:59:00,11,1,Loyal High-Value
15862.0,2485.12,13,2011-12-01 13:28:00,7,1,Loyal High-Value
15863.0,297.95,5,2011-11-14 12:49:00,25,0,Occasional Shopper
15864.0,2180.76,7,2011-11-17 13:32:00,21,2,Mid-Tier Customer
15865.0,2077.36,5,2011-10-30 12:43:00,40,2,Mid-Tier Customer
15866.0,216.18,1,2011-08-30 14:09:00,100,0,Occasional Shopper
15868.0,68.1,1,2010-05-05 14:11:00,582,3,Lost or Dormant
15869.0,296.71,3,2011-03-07 17:23:00,276,0,Occasional Shopper
15870.0,748.91,4,2011-11-07 10:58:00,32,0,Occasional Shopper
15871.0,27.65,1,2010-09-28 14:16:00,436,3,Lost or Dormant
15872.0,746.09,4,2011-11-25 11:55:00,14,0,Occasional Shopper
15873.0,313.91999999999996,4,2010-07-28 12:41:00,499,3,Lost or Dormant
15875.0,87.42,1,2010-03-03 16:51:00,645,3,Lost or Dormant
15876.0,1449.1399999999999,2,2010-10-26 18:58:00,408,3,Lost or Dormant
15877.0,417.66,2,2011-12-08 11:53:00,1,0,Occasional Shopper
15878.0,297.92,2,2010-05-27 12:17:00,561,3,Lost or Dormant
15879.0,957.03,4,2010-10-31 16:21:00,403,3,Lost or Dormant
15880.0,582.16,1,2010-12-05 13:00:00,368,3,Lost or Dormant
15881.0,470.75,5,2011-01-31 16:59:00,311,3,Lost or Dormant
15882.0,978.59,8,2011-05-25 11:35:00,198,2,Mid-Tier Customer
15883.0,374.73,2,2011-12-07 17:05:00,1,0,Occasional Shopper
15884.0,52.849999999999994,2,2010-10-03 15:55:00,431,3,Lost or Dormant
15885.0,1728.27,13,2011-09-07 14:56:00,92,1,Loyal High-Value
15886.0,799.25,4,2011-10-10 14:25:00,59,0,Occasional Shopper
15887.0,495.33000000000004,3,2010-10-29 08:36:00,406,3,Lost or Dormant
15888.0,371.09,3,2011-09-20 12:30:00,80,0,Occasional Shopper
15889.0,1454.91,8,2011-07-06 11:10:00,156,2,Mid-Tier Customer
15890.0,535.65,5,2010-11-10 12:46:00,394,3,Lost or Dormant
15891.0,333.71999999999997,1,2011-04-27 12:35:00,226,0,Occasional Shopper
15892.0,112.81,1,2010-02-08 16:23:00,668,3,Lost or Dormant
15893.0,305.28000000000003,1,2010-08-15 11:12:00,481,3,Lost or Dormant
15894.0,389.55,2,2011-03-31 13:50:00,252,0,Occasional Shopper
15895.0,33.51,1,2011-07-13 10:27:00,149,0,Occasional Shopper
15897.0,188.94,2,2011-05-29 13:50:00,193,0,Occasional Shopper
15899.0,67.2,1,2010-12-06 10:36:00,368,3,Lost or Dormant
15900.0,891.0,4,2011-11-16 12:19:00,23,0,Occasional Shopper
15901.0,601.61,6,2011-11-23 12:43:00,16,2,Mid-Tier Customer
15902.0,133.21,1,2010-11-24 16:57:00,379,3,Lost or Dormant
15904.0,164.68,1,2011-12-01 14:50:00,7,0,Occasional Shopper
15905.0,92.49000000000001,1,2010-06-14 16:00:00,542,3,Lost or Dormant
15906.0,2526.2400000000002,10,2011-11-20 12:24:00,19,1,Loyal High-Value
15907.0,848.24,3,2011-12-06 12:21:00,3,0,Occasional Shopper
15908.0,734.97,2,2010-08-06 11:56:00,490,3,Lost or Dormant
15909.0,191.94,1,2011-06-19 10:38:00,173,0,Occasional Shopper
15910.0,2562.85,15,2011-12-09 10:51:00,0,1,Loyal High-Value
15911.0,1263.13,8,2010-03-26 12:06:00,623,3,Lost or Dormant
15912.0,830.27,9,2011-06-14 14:29:00,177,2,Mid-Tier Customer
15913.0,6.300000000000001,1,2010-06-23 16:31:00,533,3,Lost or Dormant
15914.0,191.54000000000002,2,2010-11-26 16:10:00,377,3,Lost or Dormant
15915.0,392.88,1,2010-11-03 11:13:00,401,3,Lost or Dormant
15916.0,2394.1,12,2011-11-23 13:46:00,15,1,Loyal High-Value
15917.0,483.14,5,2011-04-06 10:40:00,247,0,Occasional Shopper
15918.0,518.9,3,2011-06-02 11:42:00,190,0,Occasional Shopper
15919.0,863.66,2,2011-11-20 11:28:00,19,0,Occasional Shopper
15920.0,374.46,6,2011-07-08 15:25:00,153,0,Occasional Shopper
15921.0,647.54,4,2011-06-20 11:03:00,172,0,Occasional Shopper
15922.0,739.0,1,2010-12-01 13:51:00,372,3,Lost or Dormant
15923.0,214.36,1,2010-12-02 12:16:00,372,3,Lost or Dormant
15924.0,83.27,1,2009-12-08 15:00:00,730,3,Lost or Dormant
15925.0,207.15,1,2011-05-29 15:35:00,193,0,Occasional Shopper
15926.0,123.94,1,2010-06-15 15:23:00,541,3,Lost or Dormant
15927.0,103.59,1,2010-03-02 13:25:00,646,3,Lost or Dormant
15928.0,293.53,1,2010-02-21 15:16:00,655,3,Lost or Dormant
15930.0,393.93,1,2011-10-03 14:52:00,66,0,Occasional Shopper
15931.0,176.55,1,2010-10-07 16:46:00,427,3,Lost or Dormant
15932.0,2139.02,8,2011-12-05 17:13:00,3,2,Mid-Tier Customer
15933.0,1034.68,3,2011-11-18 13:14:00,20,0,Occasional Shopper
15934.0,2070.66,2,2010-10-18 10:13:00,417,3,Lost or Dormant
15935.0,108.03999999999999,1,2011-04-14 13:27:00,238,0,Occasional Shopper
15936.0,235.24,2,2010-11-25 16:39:00,378,3,Lost or Dormant
15937.0,145.35,1,2011-10-06 15:48:00,63,0,Occasional Shopper
15938.0,671.51,9,2011-08-19 12:56:00,111,2,Mid-Tier Customer
15940.0,35.8,1,2011-02-01 16:18:00,310,3,Lost or Dormant
15941.0,81.0,1,2010-03-12 14:45:00,636,3,Lost or Dormant
15942.0,337.44,1,2011-07-29 09:01:00,133,0,Occasional Shopper
15943.0,209.19,2,2010-02-28 12:49:00,649,3,Lost or Dormant
15944.0,2153.74,4,2011-03-08 10:33:00,276,2,Mid-Tier Customer
15945.0,678.01,4,2010-12-09 13:14:00,364,3,Lost or Dormant
15946.0,2304.18,3,2010-07-25 12:18:00,502,3,Lost or Dormant
15947.0,1350.24,1,2011-09-18 10:46:00,82,0,Occasional Shopper
15948.0,1488.0900000000001,3,2011-12-01 15:32:00,7,2,Mid-Tier Customer
15949.0,339.52,2,2011-11-23 09:09:00,16,0,Occasional Shopper
15951.0,977.77,3,2011-12-01 08:34:00,8,0,Occasional Shopper
15952.0,716.48,4,2011-11-06 11:18:00,33,0,Occasional Shopper
15954.0,168.3,1,2010-04-29 13:35:00,588,3,Lost or Dormant
15956.0,180.8,1,2010-06-06 13:06:00,550,3,Lost or Dormant
15957.0,844.61,3,2011-11-08 12:14:00,31,0,Occasional Shopper
15958.0,490.19,4,2011-09-26 13:41:00,73,0,Occasional Shopper
15959.0,503.94,3,2010-01-26 16:38:00,681,3,Lost or Dormant
15960.0,380.95,4,2010-11-30 15:57:00,373,3,Lost or Dormant
15961.0,431.74,1,2010-11-25 15:59:00,378,3,Lost or Dormant
15962.0,203.98,1,2010-09-16 13:48:00,448,3,Lost or Dormant
15963.0,462.96,2,2011-11-20 11:33:00,19,0,Occasional Shopper
15964.0,121.39,1,2010-02-14 15:30:00,662,3,Lost or Dormant
15965.0,2360.56,13,2011-11-22 16:44:00,16,1,Loyal High-Value
15966.0,286.13,1,2010-09-15 10:44:00,450,3,Lost or Dormant
15967.0,2541.17,12,2011-11-16 15:41:00,22,1,Loyal High-Value
15968.0,374.07,1,2010-11-16 13:04:00,387,3,Lost or Dormant
15969.0,1127.05,5,2011-12-07 11:06:00,2,2,Mid-Tier Customer
15970.0,550.52,2,2011-02-09 12:08:00,303,3,Lost or Dormant
15971.0,4682.900000000001,15,2011-10-18 10:52:00,52,1,Loyal High-Value
15972.0,1623.67,5,2010-09-09 13:20:00,455,3,Lost or Dormant
15973.0,918.9399999999999,2,2010-12-08 11:42:00,366,3,Lost or Dormant
15974.0,3182.57,7,2011-10-31 13:13:00,38,1,Loyal High-Value
15975.0,356.01,1,2011-09-16 13:33:00,83,0,Occasional Shopper
15976.0,1578.46,6,2011-06-27 13:00:00,164,2,Mid-Tier Customer
15977.0,978.23,2,2011-11-22 13:29:00,16,0,Occasional Shopper
15978.0,2973.62,3,2011-09-23 15:21:00,76,2,Mid-Tier Customer
15979.0,293.52,1,2010-04-16 11:35:00,602,3,Lost or Dormant
15982.0,297.25,1,2010-04-13 15:47:00,604,3,Lost or Dormant
15983.0,3313.92,8,2011-11-17 17:34:00,21,1,Loyal High-Value
15985.0,2715.28,7,2011-08-08 16:31:00,122,2,Mid-Tier Customer
15986.0,354.42,2,2011-11-09 15:17:00,29,0,Occasional Shopper
15987.0,1635.22,8,2011-11-27 15:38:00,11,2,Mid-Tier Customer
15988.0,677.86,3,2011-11-20 13:23:00,18,0,Occasional Shopper
15989.0,263.24,2,2010-11-29 12:03:00,375,3,Lost or Dormant
15990.0,1567.12,7,2011-10-26 15:58:00,43,2,Mid-Tier Customer
15991.0,150.55,1,2010-06-23 15:50:00,533,3,Lost or Dormant
15992.0,881.6,3,2011-12-06 11:00:00,3,0,Occasional Shopper
15993.0,2639.05,7,2011-12-01 10:45:00,8,2,Mid-Tier Customer
15994.0,1159.28,3,2011-10-16 12:28:00,54,0,Occasional Shopper
15995.0,679.04,1,2010-10-21 13:57:00,413,3,Lost or Dormant
15996.0,1436.46,7,2011-09-12 15:14:00,87,2,Mid-Tier Customer
15999.0,20.4,1,2009-12-04 12:31:00,735,3,Lost or Dormant
16001.0,486.59,1,2010-11-23 17:10:00,380,3,Lost or Dormant
16002.0,142.81,1,2010-03-24 13:08:00,624,3,Lost or Dormant
16004.0,1950.79,5,2010-08-22 11:48:00,474,2,Mid-Tier Customer
16005.0,2034.26,10,2011-11-27 13:47:00,11,1,Loyal High-Value
16006.0,299.27,2,2011-05-12 13:12:00,210,0,Occasional Shopper
16007.0,2714.52,7,2011-10-23 11:05:00,47,2,Mid-Tier Customer
16008.0,4282.88,15,2011-11-16 10:32:00,23,1,Loyal High-Value
16009.0,977.11,4,2011-11-17 16:51:00,21,0,Occasional Shopper
16010.0,1419.01,11,2011-04-08 10:14:00,245,2,Mid-Tier Customer
16012.0,2921.44,5,2011-11-04 13:25:00,34,2,Mid-Tier Customer
16014.0,986.49,5,2011-11-02 12:04:00,37,2,Mid-Tier Customer
16015.0,650.64,3,2011-12-06 10:58:00,3,0,Occasional Shopper
16016.0,2376.3,10,2011-12-06 14:35:00,2,1,Loyal High-Value
16017.0,1462.63,5,2011-10-23 12:56:00,46,2,Mid-Tier Customer
16018.0,680.17,4,2011-10-31 14:13:00,38,0,Occasional Shopper
16020.0,835.41,3,2011-11-23 11:18:00,16,0,Occasional Shopper
16021.0,444.09999999999997,2,2010-11-09 14:48:00,394,3,Lost or Dormant
16022.0,541.6800000000001,1,2011-03-24 13:16:00,259,0,Occasional Shopper
16023.0,678.26,3,2011-10-24 16:34:00,45,0,Occasional Shopper
16024.0,459.03,3,2011-11-27 13:26:00,11,0,Occasional Shopper
16025.0,439.65999999999997,1,2011-11-10 11:45:00,29,0,Occasional Shopper
16026.0,236.09,1,2011-10-27 13:53:00,42,0,Occasional Shopper
16027.0,1695.26,15,2011-09-09 10:47:00,91,1,Loyal High-Value
16028.0,82.2,1,2010-04-23 11:45:00,595,3,Lost or Dormant
16030.0,279.14,1,2011-02-03 11:28:00,309,3,Lost or Dormant
16031.0,385.91,2,2011-09-08 13:07:00,91,0,Occasional Shopper
16032.0,1552.1499999999999,6,2010-09-09 18:00:00,455,2,Mid-Tier Customer
16034.0,879.37,6,2011-05-27 16:17:00,195,2,Mid-Tier Customer
16035.0,217.73,1,2010-05-28 15:09:00,559,3,Lost or Dormant
16036.0,1496.97,4,2011-09-13 14:53:00,86,2,Mid-Tier Customer
16037.0,1048.66,5,2011-03-15 09:13:00,269,2,Mid-Tier Customer
16038.0,337.08,3,2011-12-02 12:40:00,7,0,Occasional Shopper
16039.0,429.4,2,2010-10-12 10:44:00,423,3,Lost or Dormant
16040.0,2147.5,7,2011-10-05 13:47:00,64,2,Mid-Tier Customer
16041.0,3166.4,3,2011-11-09 12:25:00,30,2,Mid-Tier Customer
16042.0,2254.92,8,2011-11-17 17:50:00,21,2,Mid-Tier Customer
16043.0,1702.0900000000001,8,2011-11-02 12:50:00,37,2,Mid-Tier Customer
16044.0,340.84000000000003,1,2010-09-30 18:12:00,434,3,Lost or Dormant
16045.0,3339.4300000000003,8,2011-08-12 12:41:00,119,1,Loyal High-Value
16046.0,204.82,1,2010-05-26 13:18:00,561,3,Lost or Dormant
16048.0,1004.4300000000001,4,2010-12-01 15:28:00,372,3,Lost or Dormant
16049.0,1607.42,6,2011-10-30 13:19:00,39,2,Mid-Tier Customer
16050.0,284.8,3,2011-06-19 11:44:00,173,0,Occasional Shopper
16051.0,66.6,1,2010-01-27 09:38:00,681,3,Lost or Dormant
16052.0,353.21,1,2011-10-16 15:13:00,53,0,Occasional Shopper
16053.0,3479.2400000000002,6,2011-11-07 11:21:00,32,1,Loyal High-Value
16054.0,1784.5900000000001,4,2011-07-17 13:08:00,144,2,Mid-Tier Customer
16055.0,134.8,1,2011-05-03 09:26:00,220,0,Occasional Shopper
16056.0,646.05,1,2011-10-25 15:19:00,44,0,Occasional Shopper
16057.0,3563.7,10,2011-11-23 15:23:00,15,1,Loyal High-Value
16058.0,62.7,1,2010-10-29 16:48:00,405,3,Lost or Dormant
16059.0,2904.07,12,2011-10-05 09:56:00,65,1,Loyal High-Value
16060.0,478.35,3,2010-11-04 12:10:00,400,3,Lost or Dormant
16061.0,89.65,1,2010-10-04 15:29:00,430,3,Lost or Dormant
16062.0,2771.02,7,2011-11-30 12:15:00,9,1,Loyal High-Value
16063.0,335.32,1,2011-03-24 14:56:00,259,0,Occasional Shopper
16064.0,105.1,1,2009-12-14 16:11:00,724,3,Lost or Dormant
16065.0,2063.08,8,2010-12-09 13:03:00,364,2,Mid-Tier Customer
16066.0,1504.92,5,2011-11-23 11:54:00,16,2,Mid-Tier Customer
16067.0,1879.69,3,2010-05-26 12:33:00,562,3,Lost or Dormant
16068.0,116.68,1,2010-04-25 11:52:00,593,3,Lost or Dormant
16069.0,395.3,1,2010-10-18 10:32:00,417,3,Lost or Dormant
16070.0,798.5,2,2011-11-17 15:50:00,21,0,Occasional Shopper
16071.0,816.94,4,2011-10-26 11:14:00,44,0,Occasional Shopper
16072.0,4046.22,4,2011-02-24 14:32:00,287,1,Loyal High-Value
16073.0,122.39999999999999,1,2011-02-15 15:41:00,296,3,Lost or Dormant
16074.0,215.45,1,2010-11-14 13:19:00,389,3,Lost or Dormant
16075.0,719.23,2,2010-07-25 11:31:00,502,3,Lost or Dormant
16076.0,2228.83,10,2011-12-06 14:59:00,2,1,Loyal High-Value
16077.0,2300.4,1,2010-03-24 10:42:00,625,3,Lost or Dormant
16078.0,303.89,2,2011-03-01 09:47:00,283,0,Occasional Shopper
16079.0,1315.1000000000001,3,2011-11-23 12:48:00,16,0,Occasional Shopper
16080.0,541.46,4,2011-09-19 10:42:00,81,0,Occasional Shopper
16081.0,3816.18,8,2011-10-14 13:06:00,55,1,Loyal High-Value
16082.0,82.3,1,2010-02-07 15:16:00,669,3,Lost or Dormant
16083.0,2178.62,4,2011-08-31 10:47:00,100,2,Mid-Tier Customer
16084.0,315.59999999999997,1,2011-02-13 16:05:00,298,3,Lost or Dormant
16085.0,1959.49,12,2011-11-16 13:24:00,22,1,Loyal High-Value
16086.0,2270.44,10,2011-10-11 13:09:00,58,1,Loyal High-Value
16087.0,1528.12,5,2010-11-15 16:44:00,388,2,Mid-Tier Customer
16088.0,1437.43,2,2010-05-13 10:16:00,575,3,Lost or Dormant
16089.0,229.9,2,2010-11-18 13:51:00,385,3,Lost or Dormant
16090.0,177.48,1,2010-03-25 13:05:00,623,3,Lost or Dormant
16091.0,285.06,2,2011-07-08 08:45:00,154,0,Occasional Shopper
16092.0,1499.14,6,2011-08-17 10:46:00,114,2,Mid-Tier Customer
16093.0,17.0,1,2011-08-25 11:09:00,106,0,Occasional Shopper
16094.0,3614.95,11,2011-11-28 12:45:00,11,1,Loyal High-Value
16095.0,433.1,1,2010-09-09 16:54:00,455,3,Lost or Dormant
16096.0,1472.17,4,2011-03-20 13:38:00,263,2,Mid-Tier Customer
16097.0,185.04999999999998,1,2011-04-13 13:47:00,239,0,Occasional Shopper
16098.0,4192.6,14,2011-09-13 09:59:00,87,1,Loyal High-Value
16099.0,1413.3,7,2011-10-20 13:13:00,49,2,Mid-Tier Customer
16100.0,582.64,1,2010-09-03 11:39:00,462,3,Lost or Dormant
16101.0,3039.26,4,2011-09-30 10:18:00,70,2,Mid-Tier Customer
16102.0,1612.68,3,2011-10-28 13:19:00,41,2,Mid-Tier Customer
16104.0,2072.81,8,2011-10-09 10:23:00,61,2,Mid-Tier Customer
16105.0,1997.53,5,2011-04-05 10:13:00,248,2,Mid-Tier Customer
16106.0,93.38,1,2011-10-05 10:37:00,65,0,Occasional Shopper
16107.0,2737.96,7,2011-11-22 09:40:00,17,2,Mid-Tier Customer
16108.0,2030.42,4,2011-09-16 11:48:00,84,2,Mid-Tier Customer
16109.0,675.9599999999999,3,2011-05-05 09:17:00,218,0,Occasional Shopper
16110.0,1731.93,4,2011-10-25 14:35:00,44,2,Mid-Tier Customer
16111.0,524.92,1,2010-10-07 19:51:00,427,3,Lost or Dormant
16112.0,195.73999999999998,4,2011-07-19 14:28:00,142,0,Occasional Shopper
16113.0,129.73,1,2011-06-09 16:16:00,182,0,Occasional Shopper
16114.0,135.75000000000003,1,2011-06-22 10:13:00,170,0,Occasional Shopper
16115.0,2459.71,12,2011-11-30 11:32:00,9,1,Loyal High-Value
16116.0,571.46,1,2011-05-12 12:01:00,211,0,Occasional Shopper
16117.0,563.22,3,2011-06-03 11:42:00,189,0,Occasional Shopper
16118.0,3652.17,1,2010-02-25 09:40:00,652,3,Lost or Dormant
16119.0,1684.75,8,2011-12-01 15:11:00,7,2,Mid-Tier Customer
16120.0,2775.91,6,2011-10-11 14:22:00,58,2,Mid-Tier Customer
16121.0,1331.04,5,2011-10-13 12:59:00,56,2,Mid-Tier Customer
16122.0,897.1800000000001,6,2011-09-27 15:34:00,72,2,Mid-Tier Customer
16123.0,307.78,1,2011-10-19 09:18:00,51,0,Occasional Shopper
16124.0,1562.49,4,2011-01-26 14:45:00,316,2,Mid-Tier Customer
16125.0,3765.03,14,2010-12-07 15:48:00,366,1,Loyal High-Value
16127.0,736.75,2,2011-10-31 13:58:00,38,0,Occasional Shopper
16128.0,3801.05,11,2011-11-22 11:14:00,17,1,Loyal High-Value
16129.0,1324.47,3,2010-10-28 14:29:00,406,3,Lost or Dormant
16130.0,861.45,4,2010-10-13 15:14:00,421,3,Lost or Dormant
16132.0,350.29999999999995,2,2010-06-13 13:49:00,543,3,Lost or Dormant
16134.0,2058.4,5,2011-11-18 10:05:00,21,2,Mid-Tier Customer
16135.0,806.25,2,2011-03-22 12:30:00,262,0,Occasional Shopper
16136.0,926.9,4,2011-10-11 09:10:00,59,0,Occasional Shopper
16137.0,299.45,1,2010-01-28 15:04:00,679,3,Lost or Dormant
16138.0,838.25,3,2010-11-26 12:13:00,378,3,Lost or Dormant
16139.0,1111.15,5,2011-11-21 08:37:00,18,2,Mid-Tier Customer
16140.0,1419.84,3,2011-10-05 12:15:00,65,0,Occasional Shopper
16141.0,905.5400000000001,2,2011-09-12 13:11:00,87,0,Occasional Shopper
16142.0,505.34,1,2011-04-04 10:16:00,249,0,Occasional Shopper
16143.0,4165.24,12,2011-12-06 14:13:00,2,1,Loyal High-Value
16144.0,175.2,1,2011-04-07 10:09:00,246,0,Occasional Shopper
16146.0,823.38,4,2011-07-05 14:20:00,156,0,Occasional Shopper
16147.0,2193.31,5,2011-07-29 09:57:00,133,2,Mid-Tier Customer
16148.0,386.62,2,2011-02-16 14:01:00,295,3,Lost or Dormant
16149.0,363.66,3,2011-12-05 11:29:00,4,0,Occasional Shopper
16150.0,3676.76,10,2011-10-28 12:39:00,42,1,Loyal High-Value
16152.0,1829.04,1,2011-03-16 09:47:00,268,0,Occasional Shopper
16155.0,762.85,5,2010-11-23 12:03:00,381,3,Lost or Dormant
16157.0,656.69,3,2011-11-24 11:41:00,15,0,Occasional Shopper
16158.0,503.02000000000004,8,2010-07-05 13:55:00,521,3,Lost or Dormant
16159.0,997.0899999999999,4,2011-03-03 12:27:00,281,0,Occasional Shopper
16160.0,1025.44,2,2011-10-05 14:19:00,64,0,Occasional Shopper
16162.0,37.4,1,2011-04-01 15:03:00,251,0,Occasional Shopper
16163.0,2670.33,6,2011-04-21 15:15:00,231,2,Mid-Tier Customer
16164.0,822.48,3,2011-11-22 15:04:00,16,0,Occasional Shopper
